index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
4269,2020-01-04,NorthEastern,34.74,36.74,,,11.06,7.59,,
4274,2020-01-05,NorthEastern,34.74,34.96,,,11.06,7.6,,
4279,2020-01-06,NorthEastern,34.74,36.64,,,11.06,7.4,,
4284,2020-01-07,NorthEastern,34.74,36.22,,,11.06,7.24,,
4289,2020-01-08,NorthEastern,34.74,34.79,,,11.06,7.19,,
4294,2020-01-09,NorthEastern,34.74,33.85,,,11.06,7.05,,
4299,2020-01-10,NorthEastern,34.74,34.07,,,11.06,6.74,,
4304,2020-01-11,NorthEastern,34.74,35.76,,,11.06,6.71,,
4309,2020-01-12,NorthEastern,34.74,34.53,,,11.06,6.44,,
4314,2020-01-13,NorthEastern,34.74,34.88,,,11.06,6.54,,
4319,2020-01-14,NorthEastern,34.74,34.27,,,11.06,6.21,,
4324,2020-01-15,NorthEastern,34.74,33.25,,,11.06,6.42,,
4329,2020-01-16,NorthEastern,34.74,34.1,,,11.06,6.49,,
4334,2020-01-17,NorthEastern,34.74,34.83,,,11.06,6.44,,
4339,2020-01-18,NorthEastern,34.74,33.96,,,11.06,6.5,,
4344,2020-01-19,NorthEastern,34.74,32.85,,,11.06,6.56,,
4349,2020-01-20,NorthEastern,34.74,35.14,,,11.06,6.25,,
4354,2020-01-21,NorthEastern,34.74,34.62,,,11.06,5.07,,
4359,2020-01-22,NorthEastern,34.74,33.12,,,11.06,5.05,,
4364,2020-01-23,NorthEastern,34.74,31.2,,,11.06,4.9,,
4369,2020-01-24,NorthEastern,34.74,31.48,,,11.06,5.1,,
4374,2020-01-25,NorthEastern,34.74,33.16,,,11.06,4.83,,
4379,2020-01-26,NorthEastern,34.74,30.89,,,11.06,4.66,,
4384,2020-01-27,NorthEastern,34.74,32.03,,,11.06,4.64,,
4389,2020-01-28,NorthEastern,34.74,35.28,,,11.06,4.68,,
4394,2020-01-29,NorthEastern,34.74,35.69,,,11.06,4.16,,
4399,2020-01-30,NorthEastern,34.74,34.91,,,11.06,4.34,,
4404,2020-01-31,NorthEastern,34.74,34.79,,,11.06,4.21,,
4409,2020-02-01,NorthEastern,35.55,35.06,,,9.27,4.31,,
4414,2020-02-02,NorthEastern,35.55,34.4,,,9.27,4.26,,
4419,2020-02-03,NorthEastern,35.55,34.44,,,9.27,4.4,,
4424,2020-02-04,NorthEastern,35.55,37.02,,,9.27,4.21,,
4429,2020-02-05,NorthEastern,35.55,36.49,,,9.27,4.34,,
4434,2020-02-06,NorthEastern,35.55,35.45,,,9.27,4.02,,
4439,2020-02-07,NorthEastern,35.55,35.61,,,9.27,7.41,,
4444,2020-02-08,NorthEastern,35.55,34.0,,,9.27,6.54,,
4449,2020-02-09,NorthEastern,35.55,30.91,,,9.27,8.3,,
4454,2020-02-10,NorthEastern,35.55,29.8,,,9.27,4.98,,
4459,2020-02-11,NorthEastern,35.55,30.2,,,9.27,3.93,,
4464,2020-02-12,NorthEastern,35.55,34.49,,,9.27,2.72,,
4469,2020-02-13,NorthEastern,35.55,35.4,,,9.27,2.64,,
4474,2020-02-14,NorthEastern,35.55,36.64,,,9.27,2.63,,
4479,2020-02-15,NorthEastern,35.05,35.52,,,9.27,2.65,,
4484,2020-02-16,NorthEastern,35.05,33.29,,,9.27,2.72,,
4489,2020-02-17,NorthEastern,35.05,34.26,,,9.27,2.34,,
4494,2020-02-18,NorthEastern,35.05,35.13,,,9.27,2.14,,
4499,2020-02-19,NorthEastern,35.05,27.59,,,9.27,4.2,,
4504,2020-02-20,NorthEastern,35.05,24.65,,,9.27,5.56,,
4509,2020-02-21,NorthEastern,35.05,25.5,,,9.27,3.72,,
4514,2020-02-22,NorthEastern,35.05,26.09,,,9.27,3.64,,
4519,2020-02-23,NorthEastern,35.05,25.8,,,9.27,3.98,,
4524,2020-02-24,NorthEastern,35.05,26.33,,,9.27,3.9,,
4529,2020-02-25,NorthEastern,35.05,26.51,,,9.27,4.14,,
4534,2020-02-26,NorthEastern,35.05,27.03,,,9.27,4.27,,
4539,2020-02-27,NorthEastern,35.05,26.43,,,9.27,6.34,,
4544,2020-02-28,NorthEastern,35.05,25.42,,,9.27,5.78,,
4549,2020-02-29,NorthEastern,35.05,27.44,,,9.27,4.49,,
4554,2020-03-01,NorthEastern,34.28,31.75,,,10.37,4.19,,
4559,2020-03-02,NorthEastern,34.28,32.13,,,10.37,3.95,,
4564,2020-03-03,NorthEastern,34.28,26.83,,,10.37,4.54,,
4569,2020-03-04,NorthEastern,34.28,25.38,,,10.37,5.01,,
4574,2020-03-05,NorthEastern,34.28,26.47,,,10.37,4.55,,
4579,2020-03-06,NorthEastern,34.28,21.87,,,10.37,4.5,,
4584,2020-03-07,NorthEastern,34.28,22.11,,,10.37,4.93,,
4589,2020-03-08,NorthEastern,34.28,24.49,,,10.37,4.74,,
4594,2020-03-09,NorthEastern,34.28,26.24,,,10.37,6.03,,
4599,2020-03-10,NorthEastern,34.28,27.43,,,10.37,4.88,,
4604,2020-03-11,NorthEastern,34.28,25.33,,,10.37,5.02,,
4609,2020-03-12,NorthEastern,34.28,28.56,,,10.37,7.37,,
4614,2020-03-13,NorthEastern,34.28,33.79,,,10.37,6.89,,
4619,2020-03-14,NorthEastern,34.28,33.49,,,10.37,4.98,,
4624,2020-03-15,NorthEastern,34.28,33.57,,,10.37,4.37,,
4629,2020-03-16,NorthEastern,34.28,34.36,,,10.37,4.13,,
4634,2020-03-17,NorthEastern,34.28,34.83,,,10.37,4.09,,
4,2020-06-01,NorthEastern,34.53,37.59,,,20.42,17.26,,
9,2020-06-02,NorthEastern,34.53,37.91,,,20.42,16.32,,
14,2020-06-03,NorthEastern,34.53,37.54,,,20.42,16.07,,
19,2020-06-04,NorthEastern,34.53,34.07,,,20.42,20.15,,
24,2020-06-05,NorthEastern,34.8,31.61,,,20.42,19.4,,
29,2020-06-06,NorthEastern,35.08,36.23,,,20.42,21.08,,
34,2020-06-07,NorthEastern,35.08,36.75,,,20.42,22.2,,
39,2020-06-08,NorthEastern,35.08,38.8,,,20.42,20.79,,
44,2020-06-09,NorthEastern,35.08,38.71,,,20.42,19.73,,
49,2020-06-10,NorthEastern,35.08,36.46,,,20.42,14.21,,
54,2020-06-11,NorthEastern,35.08,35.82,,,20.42,14.77,,
59,2020-06-12,NorthEastern,35.08,36.41,,,20.42,16.36,,
64,2020-06-13,NorthEastern,35.08,37.89,,,20.42,21.59,,
69,2020-06-14,NorthEastern,35.08,38.21,,,20.42,17.03,,
74,2020-06-15,NorthEastern,35.08,39.26,,,20.42,16.72,,
79,2020-06-16,NorthEastern,38.88,39.4,,,20.42,18.24,,
84,2020-06-17,NorthEastern,38.88,38.87,,,20.42,17.59,,
89,2020-06-18,NorthEastern,38.88,36.06,,,20.42,22.83,,
94,2020-06-19,NorthEastern,38.88,35.68,,,20.42,26.67,,
99,2020-06-20,NorthEastern,38.88,38.35,,,20.42,19.31,,
104,2020-06-21,NorthEastern,38.88,39.35,,,20.42,21.19,,
109,2020-06-22,NorthEastern,38.61,39.18,,,20.42,21.03,,
114,2020-06-23,NorthEastern,38.61,39.4,,,20.42,23.51,,
119,2020-06-24,NorthEastern,38.61,38.25,,,20.42,26.25,,
124,2020-06-25,NorthEastern,38.61,34.73,,,20.42,28.49,,
129,2020-06-26,NorthEastern,38.88,33.6,,,20.42,25.8,,
134,2020-06-27,NorthEastern,38.88,31.54,,,20.42,27.18,,
139,2020-06-28,NorthEastern,38.88,21.74,,,20.42,27.88,,
144,2020-06-29,NorthEastern,38.88,19.47,,,20.42,30.1,,
149,2020-06-30,NorthEastern,38.88,23.83,,,20.42,29.58,,
154,2020-07-01,NorthEastern,37.4,24.89,,,27.51,28.3,,
159,2020-07-02,NorthEastern,37.4,27.07,,,27.51,28.61,,
164,2020-07-03,NorthEastern,37.4,30.72,,,27.51,30.01,,
169,2020-07-04,NorthEastern,37.4,32.18,,,27.51,26.76,,
174,2020-07-05,NorthEastern,37.4,35.86,,,27.51,26.48,,
179,2020-07-06,NorthEastern,37.55,37.38,,,27.51,26.43,,
184,2020-07-07,NorthEastern,37.55,37.09,,,27.51,26.5,,
189,2020-07-08,NorthEastern,36.98,34.72,,,27.51,29.04,,
194,2020-07-09,NorthEastern,36.65,35.44,,,27.51,26.67,,
199,2020-07-10,NorthEastern,36.65,33.3,,,27.51,29.86,,
204,2020-07-11,NorthEastern,36.65,31.55,,,27.51,30.71,,
209,2020-07-12,NorthEastern,36.65,31.71,,,27.51,30.56,,
214,2020-07-13,NorthEastern,36.65,34.22,,,27.51,30.87,,
219,2020-07-14,NorthEastern,36.65,32.74,,,27.51,30.27,,
224,2020-07-15,NorthEastern,36.27,30.76,,,27.51,28.76,,
229,2020-07-16,NorthEastern,36.27,33.17,,,27.51,28.52,,
234,2020-07-17,NorthEastern,36.27,31.02,,,27.51,27.52,,
239,2020-07-18,NorthEastern,36.27,31.37,,,27.51,29.3,,
244,2020-07-19,NorthEastern,36.27,31.37,,,27.51,29.17,,
249,2020-07-20,NorthEastern,36.27,29.78,,,27.51,29.89,,
254,2020-07-21,NorthEastern,36.27,27.23,,,27.51,29.5,,
259,2020-07-22,NorthEastern,36.65,29.1,,,27.51,30.29,,
264,2020-07-23,NorthEastern,36.65,32.39,,,27.51,29.62,,
269,2020-07-24,NorthEastern,36.65,32.57,,,27.51,29.31,,
274,2020-07-25,NorthEastern,36.65,33.37,,,27.51,27.63,,
279,2020-07-26,NorthEastern,36.65,32.52,,,27.51,26.97,,
284,2020-07-27,NorthEastern,36.65,33.76,,,27.51,26.89,,
289,2020-07-28,NorthEastern,36.65,33.55,,,27.51,30.08,,
294,2020-07-29,NorthEastern,36.65,30.63,,,27.51,30.19,,
299,2020-07-30,NorthEastern,36.65,30.86,,,27.51,30.2,,
304,2020-07-31,NorthEastern,36.98,30.94,,,27.51,29.76,,
309,2020-08-01,NorthEastern,34.42,32.81,,,29.87,29.96,,
