index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
18,2020-06-04,Eastern,564.95,479.99,,,69.56,73.36,,
23,2020-06-05,Eastern,555.45,457.74,,,69.56,75.37,,
28,2020-06-06,Eastern,555.45,451.93,,,69.56,80.62,,
33,2020-06-07,Eastern,555.45,461.23,,,69.56,77.2,,
38,2020-06-08,Eastern,555.45,505.84,,,69.56,82.02,,
43,2020-06-09,Eastern,555.45,532.85,,,69.56,83.71,,
48,2020-06-10,Eastern,553.89,528.93,,,69.56,86.29,,
53,2020-06-11,Eastern,550.09,510.9,,,69.56,90.09,,
58,2020-06-12,Eastern,550.09,496.42,,,69.56,81.4,,
63,2020-06-13,Eastern,550.09,489.51,,,69.56,85.81,,
68,2020-06-14,Eastern,548.86,460.34,,,69.56,81.43,,
73,2020-06-15,Eastern,548.86,465.77,,,69.56,84.36,,
78,2020-06-16,Eastern,548.86,469.44,,,69.56,83.43,,
83,2020-06-17,Eastern,547.15,477.22,,,69.56,81.43,,
88,2020-06-18,Eastern,547.15,477.37,,,69.56,77.52,,
93,2020-06-19,Eastern,547.15,475.45,,,69.56,81.16,,
98,2020-06-20,Eastern,547.15,482.75,,,69.56,86.93,,
103,2020-06-21,Eastern,550.95,467.5,,,69.56,85.77,,
108,2020-06-22,Eastern,550.95,478.25,,,69.56,96.12,,
113,2020-06-23,Eastern,550.95,510.7,,,69.56,96.45,,
118,2020-06-24,Eastern,550.95,530.92,,,69.56,98.67,,
123,2020-06-25,Eastern,561.78,526.83,,,69.56,89.81,,
128,2020-06-26,Eastern,561.78,511.49,,,69.56,88.28,,
133,2020-06-27,Eastern,561.78,514.27,,,69.56,87.52,,
138,2020-06-28,Eastern,561.78,491.39,,,69.56,88.79,,
143,2020-06-29,Eastern,561.78,520.19,,,69.56,94.15,,
148,2020-06-30,Eastern,572.78,530.24,,,69.56,94.92,,
153,2020-07-01,Eastern,495.49,533.53,,,80.0,100.07,,
158,2020-07-02,Eastern,495.49,535.39,,,80.0,80.99,,
163,2020-07-03,Eastern,495.49,525.02,,,80.0,97.49,,
168,2020-07-04,Eastern,495.49,514.84,,,80.0,91.54,,
173,2020-07-05,Eastern,504.34,459.56,,,80.0,84.48,,
178,2020-07-06,Eastern,505.69,479.69,,,80.0,91.75,,
183,2020-07-07,Eastern,502.69,494.26,,,80.0,91.35,,
188,2020-07-08,Eastern,502.69,502.69,,,80.0,94.46,,
193,2020-07-09,Eastern,502.69,523.37,,,80.0,95.05,,
198,2020-07-10,Eastern,502.69,529.7,,,80.0,75.54,,
203,2020-07-11,Eastern,506.55,489.25,,,80.0,61.42,,
208,2020-07-12,Eastern,505.38,458.72,,,80.0,91.34,,
213,2020-07-13,Eastern,505.38,518.14,,,80.0,95.41,,
218,2020-07-14,Eastern,507.61,555.14,,,80.0,101.01,,
223,2020-07-15,Eastern,507.61,546.2,,,80.0,97.58,,
228,2020-07-16,Eastern,507.61,524.89,,,80.0,96.83,,
233,2020-07-17,Eastern,507.61,537.12,,,80.0,95.56,,
238,2020-07-18,Eastern,507.61,560.94,,,80.0,99.53,,
243,2020-07-19,Eastern,507.61,519.31,,,80.0,92.96,,
248,2020-07-20,Eastern,503.61,497.7,,,80.0,81.43,,
253,2020-07-21,Eastern,503.61,470.62,,,80.0,83.5,,
258,2020-07-22,Eastern,503.61,510.41,,,80.0,80.18,,
263,2020-07-23,Eastern,503.61,511.17,,,80.0,79.88,,
268,2020-07-24,Eastern,503.61,515.74,,,80.0,85.73,,
273,2020-07-25,Eastern,493.28,510.18,,,80.0,89.24,,
278,2020-07-26,Eastern,493.28,526.88,,,80.0,92.19,,
283,2020-07-27,Eastern,493.28,536.99,,,80.0,92.55,,
288,2020-07-28,Eastern,496.03,542.8,,,80.0,82.94,,
293,2020-07-29,Eastern,496.03,529.92,,,80.0,85.44,,
298,2020-07-30,Eastern,496.03,537.09,,,80.0,87.26,,
303,2020-07-31,Eastern,496.03,553.21,,,80.0,96.3,,
308,2020-08-01,Eastern,482.86,547.03,,,87.22,93.78,,
